# Is used to indicate the line is a comment. 
# Fields that are required to add an item are indicated by an asterisk *.
# Additional fields required in order to put the item into the'Installed' state are indicated by a double asterisk **.
# The item's name must be unique within its Location.
# Values provided for make and model must match an entry from the dcTrack Make and Model lists.
# Values provided for location and cabinet must be an existing dcTrack Location and Cabinet.
# Depth Postion can be any unoccupied position on Front or Back auxilliary rails as viewed from cabinet rear.
# Cabinet Side can be any unoccupied position on Left or Right auxilliary rails as viewed from cabinet rear.
# U Position can be any unoccupied position on the designated rails that can accommodate the RU size of the item from this point and above.
# IP Address Port Name is used to assign the IP Address to  a specific item data port.  If omitted the IP Address will be assigned to the item's first data port.
# PX Username and PX Password are only used with Raritan Rack PDUs.
# SNMP Write Community String can be replaced by the appropriate set of SNMPv3 related columns if required.
# Status can be set to Planned (by default if blank or omitted) Installed or Storage.
# Operation *, Object *, Make*,Model*,Serial Number,Asset Tag,eAsset Tag,Name*,New Name,Alias,Type,Function,Contact,Contact Team,Customer,Status,Planned Decomm. Date,Planning Date,Location*,New Location,Location Reference,Cabinet**,U Position,Rails Used**,Orientation**,Project Number,PO Number,Purchase Price,Purchase Date,Installation Date,SLA Profile,Contract Number,Contract Amount,Contract Start Date,Contract End Date,Notes,Custom Field Request Note,Custom Field Room Sensor,IP Address,IP Address Port Name,Proxy Index,SNMP3 Enabled,SNMP3 User Name,SNMP3 Authorization Level,SNMP3 Authorization Protocol,SNMP3 Authorization PassKey,SNMP3 Privacy Protocol,SNMP3 Privacy PassKey,SNMP Write Community String,PX User Name,PX Password,Group,No. in Group,is Archived
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600474","","","4A09B2","","PDU-B7-2L3","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A09","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.59","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600156","","","4A09R1","","PDU-A7-11L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A09","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.59","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600045","","","4A09R2","","PDU-A7-2L3","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A09","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.59","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600037","","","4A10B1","","PDU-A7-11L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A10","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.60","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600312","","","4A10B2","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A10","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.60","Eth01","","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600453","","","4A10R1","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A10","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.60","Eth01","","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600189","","","4A10R2","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A10","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.60","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600531","","","4A11B1","","PDU-B7-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A11","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.61","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600297","","","4A11B2","","PDU-B7-6L1","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A11","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.61","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600255","","","4A11R1","","PDU-A7-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A11","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.61","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600079","","","4A11R2","","PDU-A7-6L1","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A11","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.61","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600324","","","4A12B1","","PDU-B7-12L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A12","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.62","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600049","","","4A12R1","","PDU-A7-12L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A12","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.62","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600371","","","4A13B1","","PDU-B7-12L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A13","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.63","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600228","","","4A13R1","","PDU-A7-12L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A13","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.63","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600524","","","4A14B1","","PDU-B7-13L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A14","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.64","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600042","","","4A14R1","","PDU-A7-13L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A14","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.64","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600516","","","4A15B1","","PDU-B7-13L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A15","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.65","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600061","","","4A15R1","","PDU-A7-13L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A15","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH30","10.218.77.65","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600470","","","4A16B1","","PDU-LG5-B7-13L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A16","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.66","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600130","","","4A16R1","","PDU-LG5-A7-13L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A16","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.66","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600378","","","4A18B1","","PDU-B7-14L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A18","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.68","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600537","","","4A18B2","","PDU-B7-3L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A18","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.68","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600234","","","4A18R1","","PDU-A7-14L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A18","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.68","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600186","","","4A18R2","","PDU-A7-3L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4A18","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.77.68","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600299","","","4A21B1","","PDU-LG5-B7-15L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A21","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.71","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600078","","","4A21R1","","PDU-LG5-A7-15L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A21","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.71","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600342","","","4A22B1","","PDU-LG5-B7-16L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A22","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.72","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600213","","","4A22R1","","PDU-LG5-A7-16L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A22","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.72","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600328","","","4A23B1","","PDU-LG5-B7-16L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A23","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.73","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600196","","","4A23R1","","PDU-LG5-A7-16L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A23","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.73","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600327","","","4A24B1","","PDU-LG5-B7-16L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A24","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.74","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600422","","","4A24B2","","PDU-LG5-B7-17L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A24","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.74","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600166","","","4A24R1","","PDU-LG5-A7-16L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A24","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.74","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600122","","","4A24R2","","PDU-LG5-A7-17L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A24","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.74","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600546","","","4A25B1","","PDU-LG5-B7-17L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A25","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.75","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600487","","","4A25B2","","PDU-LG5-B7-4L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A25","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.75","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600264","","","4A25R1","","PDU-LG5-A7-17L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A25","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.75","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600216","","","4A25R2","","PDU-LG5-A7-4L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A25","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.75","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600503","","","4A26B1","","PDU-LG5-B7-17L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A26","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.76","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600465","","","4A26B2","","PDU-LG5-B7-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A26","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.76","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600019","","","4A26R1","","PDU-LG5-A7-17L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A26","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.76","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600262","","","4A26R2","","PDU-LG5-A7-4L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A26","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.76","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600397","","","4A27B1","","PDU-LG5-B7-18L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A27","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.77","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600430","","","4A27B2","","PDU-LG5-B7-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A27","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.77","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600016","","","4A27R1","","PDU-A7-18L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A27","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.77","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600047","","","4A27R2","","PDU-LG5-A7-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A27","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.77","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600339","","","4A28B1","","PDU-LG5-B7-5L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A28","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.78","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600300","","","4A28B2","","PDU-LG5-B7-18L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A28","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.78","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600046","","","4A28R1","","PDU-LG5-A7-5L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A28","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.78","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600104","","","4A28R2","","PDU-LG5-A7-18L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A28","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.78","Eth01","2","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600560","","","4A29B1","","PDU-B7-5L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A29","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.79","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600479","","","4A29B2","","PDU-B7-18L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A29","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","LG5 TH32","10.218.77.79","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
